date,year,month,quarter,region,product_line,units_sold,unit_price,discount_rate,marketing_spend,revenue
2021-01-01,2021,1,Q1,West,Cloud,1296,183.31,0.0417,25719.72,234496.08
2021-01-01,2021,1,Q1,West,AI,1213,214.67,0.0343,16582.83,259012.59
2021-01-01,2021,1,Q1,West,Security,1204,160.27,0.0418,21492.44,190453.7
2021-01-01,2021,1,Q1,West,Data,1126,170.88,0.0554,17496.36,187210.95
2021-02-01,2021,2,Q1,North,Cloud,1331,188.58,0.0402,25463.64,248131.08
2021-02-01,2021,2,Q1,North,AI,1190,206.93,0.0332,19108.88,245221.64
2021-02-01,2021,2,Q1,North,Security,1411,157.99,0.058,26214.09,216288.1
2021-02-01,2021,2,Q1,North,Data,1278,177.04,0.0489,18508.78,221660.63
2021-02-01,2021,2,Q1,South,Cloud,1260,179.25,0.0596,16519.25,218778.4
2021-02-01,2021,2,Q1,South,AI,1002,207.1,0.041,16541.52,204978.11
2021-02-01,2021,2,Q1,South,Security,1123,158.3,0.0517,15249.17,173646.17
2021-02-01,2021,2,Q1,South,Data,983,166.96,0.0475,19215.18,161016.73
2021-02-01,2021,2,Q1,East,Cloud,1153,182.53,0.0358,15871.86,209000.54
2021-02-01,2021,2,Q1,East,AI,1164,208.21,0.046,24057.37,238146.36
2021-02-01,2021,2,Q1,East,Security,1272,157.57,0.0371,22360.81,198773.37
2021-02-01,2021,2,Q1,East,Data,1097,170.24,0.0387,21936.7,184906.85
2021-02-01,2021,2,Q1,West,Cloud,1318,185.61,0.0458,17988.85,240425.12
2021-02-01,2021,2,Q1,West,AI,1297,215.71,0.0553,21563.69,272233.52
2021-02-01,2021,2,Q1,West,Security,1350,167.28,0.0575,20012.81,219232.17
2021-02-01,2021,2,Q1,West,Data,1125,178.73,0.0564,18334.89,195421.66
2021-03-01,2021,3,Q1,North,Cloud,1449,177.72,0.0418,28422.18,254148.77
2021-03-01,2021,3,Q1,North,AI,1271,213.95,0.0446,24640.86,267583.03
2021-03-01,2021,3,Q1,North,Security,1405,168.48,0.052,26857.31,231136.59
2021-03-01,2021,3,Q1,North,Data,1139,176.64,0.0463,18292.51,197628
2021-03-01,2021,3,Q1,South,Cloud,1251,174.99,0.0408,23346.36,216275.27
2021-03-01,2021,3,Q1,South,AI,1098,205.15,0.0469,15171.17,221118.08
2021-03-01,2021,3,Q1,South,Security,1206,156.18,0.0478,19422.4,184718.29
2021-03-01,2021,3,Q1,South,Data,1270,166,0.0595,16460.78,204223.65
2021-03-01,2021,3,Q1,East,Cloud,1241,187.36,0.0433,21825.21,229108.84
2021-03-01,2021,3,Q1,East,AI,1316,211.42,0.0364,17122.2,276143.5
2021-03-01,2021,3,Q1,East,Security,1227,165.86,0.0367,25024.37,201907.84
2021-03-01,2021,3,Q1,East,Data,1169,166.77,0.0567,17300.13,189424.4
2021-03-01,2021,3,Q1,West,Cloud,1435,186.69,0.0596,23205.53,259479.74
2021-03-01,2021,3,Q1,West,AI,1290,215.45,0.0528,19617.15,271155.32
2021-03-01,2021,3,Q1,West,Security,1516,166.84,0.0462,27572.72,248470.67
2021-03-01,2021,3,Q1,West,Data,1309,178.04,0.055,18711.66,226848.98
2021-04-01,2021,4,Q2,North,Cloud,1538,178.21,0.0473,30158.46,268952.85
2021-04-01,2021,4,Q2,North,AI,1181,207.78,0.0572,20924.29,238290.04
2021-04-01,2021,4,Q2,North,Security,1372,166.47,0.0353,23541.5,226932.73
2021-04-01,2021,4,Q2,North,Data,1614,176.62,0.048,25215.88,279524.71
2021-04-01,2021,4,Q2,South,Cloud,1263,174.09,0.058,25192.07,213334.93
2021-04-01,2021,4,Q2,South,AI,1160,204.93,0.0451,17269.54,233799.52
2021-04-01,2021,4,Q2,South,Security,1310,163.88,0.0561,20412.45,208733.02
2021-04-01,2021,4,Q2,South,Data,1070,165.22,0.0527,15963.42,172481.27
2021-04-01,2021,4,Q2,East,Cloud,1336,177.3,0.0334,17147.55,235819.43
2021-04-01,2021,4,Q2,East,AI,1204,210.99,0.0417,18572.6,250759.12
2021-04-01,2021,4,Q2,East,Security,1331,161.29,0.0373,25481.8,212868.05
2021-04-01,2021,4,Q2,East,Data,1352,171.07,0.0594,21691.31,224076.42
2021-04-01,2021,4,Q2,West,Cloud,1597,186.42,0.0536,27630.55,290205.12
2021-04-01,2021,4,Q2,West,AI,1396,217.68,0.046,25671.76,298606.95
2021-04-01,2021,4,Q2,West,Security,1488,158.85,0.0448,25571.02,232545.42
2021-04-01,2021,4,Q2,West,Data,1396,174.58,0.0309,25627.5,243268.74
2021-05-01,2021,5,Q2,North,Cloud,1601,181.72,0.0445,20485.01,286314.67
2021-05-01,2021,5,Q2,North,AI,1368,204.28,0.0486,25755.46,273841.11
2021-05-01,2021,5,Q2,North,Security,1504,155.22,0.0563,28289.77,226923.74
2021-05-01,2021,5,Q2,North,Data,1355,165.8,0.0498,24858.82,219869.1
2021-05-01,2021,5,Q2,South,Cloud,1449,179.15,0.0347,19774.57,258093.23
2021-05-01,2021,5,Q2,South,AI,1179,205.74,0.0568,16758.87,235654.09
2021-05-01,2021,5,Q2,South,Security,1219,159.75,0.0573,23037.72,189089.73
2021-05-01,2021,5,Q2,South,Data,1164,170.83,0.0591,23905.36,192707.42
2021-05-01,2021,5,Q2,East,Cloud,1521,182.49,0.0422,20678.97,273819.51
2021-05-01,2021,5,Q2,East,AI,1234,209.11,0.0354,24301.04,256371.82
2021-05-01,2021,5,Q2,East,Security,1376,159.79,0.0595,24608.87,212991.53
2021-05-01,2021,5,Q2,East,Data,1284,174.01,0.0493,23649.23,218796.86
2021-05-01,2021,5,Q2,West,Cloud,1475,183.32,0.0496,24254.34,264694.46
2021-05-01,2021,5,Q2,West,AI,1541,213.47,0.0379,28355.99,326000.45
2021-05-01,2021,5,Q2,West,Security,1496,162.49,0.049,28870.73,238091.41
2021-05-01,2021,5,Q2,West,Data,1408,180.75,0.0522,22490.84,248436.97
2021-06-01,2021,6,Q2,North,Cloud,1528,182.91,0.034,20072.55,278077.64
2021-06-01,2021,6,Q2,North,AI,1441,208.06,0.0532,23505.48,292387.86
2021-06-01,2021,6,Q2,North,Security,1418,162.03,0.0556,26964.41,223488.5
2021-06-01,2021,6,Q2,North,Data,1271,174.83,0.0424,24668.59,219170.7
2021-06-01,2021,6,Q2,South,Cloud,1362,175.85,0.043,19822.06,236074.93
2021-06-01,2021,6,Q2,South,AI,1367,202.27,0.0368,25409.65,274310.4
2021-06-01,2021,6,Q2,South,Security,1308,159.64,0.051,25780.9,204107.88
2021-06-01,2021,6,Q2,South,Data,1057,165.23,0.0538,19421.04,170215.7
2021-06-01,2021,6,Q2,East,Cloud,1532,179.01,0.0386,20584.43,271569.94
2021-06-01,2021,6,Q2,East,AI,1380,213.96,0.0499,20464.42,288942.94
2021-06-01,2021,6,Q2,East,Security,1451,158.76,0.0555,29718.24,224100.02
2021-06-01,2021,6,Q2,East,Data,1510,175.27,0.0309,25192.73,264161.29
2021-06-01,2021,6,Q2,West,Cloud,1561,183.52,0.0412,28307.01,282921.25
2021-06-01,2021,6,Q2,West,AI,1543,220.66,0.0567,27351.28,330821.87
2021-06-01,2021,6,Q2,West,Security,1730,166.62,0.0436,31632.35,283947.02
2021-06-01,2021,6,Q2,West,Data,1563,178.92,0.0331,24205.44,278489.12
2021-07-01,2021,7,Q3,North,Cloud,1548,180.18,0.0567,20113.36,270997.26
2021-07-01,2021,7,Q3,North,AI,1287,204.25,0.049,26632.16,257487.82
2021-07-01,2021,7,Q3,North,Security,1409,161.61,0.0467,29153.83,223583.02
2021-07-01,2021,7,Q3,North,Data,1351,168.16,0.0545,27370.52,221240.25
2021-07-01,2021,7,Q3,South,Cloud,1158,178.19,0.0501,23610.58,201888.77
2021-07-01,2021,7,Q3,South,AI,1143,201.29,0.044,22306.39,226545.76
2021-07-01,2021,7,Q3,South,Security,1135,157.72,0.0355,18278.91,177839.17
2021-07-01,2021,7,Q3,South,Data,1220,168.03,0.0337,17635.36,204026.19
2021-07-01,2021,7,Q3,East,Cloud,1401,185.88,0.0435,28556.96,256580.02
2021-07-01,2021,7,Q3,East,AI,1131,208.3,0.0506,16457.11,230383.58
2021-07-01,2021,7,Q3,East,Security,1420,162.22,0.0312,26888.81,229867.1
2021-07-01,2021,7,Q3,East,Data,1163,172.57,0.0517,17073.55,196024.29
2021-07-01,2021,7,Q3,West,Cloud,1485,182.66,0.0368,21817.26,269109.18
2021-07-01,2021,7,Q3,West,AI,1549,214.82,0.0579,25910.53,322891.46
2021-07-01,2021,7,Q3,West,Security,1514,160.81,0.0583,24874.09,236131.09
2021-07-01,2021,7,Q3,West,Data,1399,173.99,0.0558,19926.6,236739.06
2021-08-01,2021,8,Q3,North,Cloud,1507,184.47,0.0445,19575.99,273594.45
2021-08-01,2021,8,Q3,North,AI,1208,214.51,0.0474,21878.07,254248.15
2021-08-01,2021,8,Q3,North,Security,1350,161.89,0.0435,26995.79,215326.63
2021-08-01,2021,8,Q3,North,Data,1250,175.98,0.036,22382.23,218416.47
2021-08-01,2021,8,Q3,South,Cloud,1430,178.82,0.0402,28875.92,252781.96
2021-08-01,2021,8,Q3,South,AI,1172,208.03,0.0375,18158.29,241698.23
2021-08-01,2021,8,Q3,South,Security,1210,158.59,0.0571,22982.58,186361.32
2021-08-01,2021,8,Q3,South,Data,1156,166.9,0.053,18541.05,188193.83
2021-08-01,2021,8,Q3,East,Cloud,1303,186.36,0.0553,26753.86,236280.05
2021-08-01,2021,8,Q3,East,AI,1255,209.67,0.0425,16846.9,259498.36
2021-08-01,2021,8,Q3,East,Security,1209,161.91,0.0587,24728.84,189779.71
2021-08-01,2021,8,Q3,East,Data,1150,169.1,0.0458,22335.93,191126.09
2021-08-01,2021,8,Q3,West,Cloud,1469,191.92,0.0525,19781.23,275160.9
2021-08-01,2021,8,Q3,West,AI,1290,216.43,0.0527,21250.64,272410.31
2021-08-01,2021,8,Q3,West,Security,1423,162.99,0.0506,20015.05,226798.38
2021-08-01,2021,8,Q3,West,Data,1207,174.75,0.0374,18257.18,209114.24
2021-09-01,2021,9,Q3,North,Cloud,1611,184.84,0.0399,32794.95,294464.45
2021-09-01,2021,9,Q3,North,AI,1323,218.09,0.0373,18057.58,286112.78
2021-09-01,2021,9,Q3,North,Security,1384,159.09,0.0312,20879.41,219708.73
2021-09-01,2021,9,Q3,North,Data,1316,165.79,0.0306,25250.85,217855.43
2021-09-01,2021,9,Q3,South,Cloud,1305,177.59,0.0475,22985.97,227363.41
2021-09-01,2021,9,Q3,South,AI,1248,202.24,0.0461,19117.97,247995.55
2021-09-01,2021,9,Q3,South,Security,1297,159.88,0.0422,22828.1,204574.18
2021-09-01,2021,9,Q3,South,Data,1146,168.8,0.0527,14606.03,188749.24
2021-09-01,2021,9,Q3,East,Cloud,1507,177.2,0.0438,22564.25,263002.99
2021-09-01,2021,9,Q3,East,AI,1292,206.24,0.0307,20295.49,266031.2
2021-09-01,2021,9,Q3,East,Security,1157,162,0.052,19154.22,183020.22
2021-09-01,2021,9,Q3,East,Data,1323,174.23,0.0322,26713.12,229774.45
2021-09-01,2021,9,Q3,West,Cloud,1714,191.56,0.0535,27185.61,320095.66
2021-09-01,2021,9,Q3,West,AI,1538,222.29,0.0596,22280.61,331157.22
2021-09-01,2021,9,Q3,West,Security,1645,162.61,0.0422,22081.83,263907.88
2021-09-01,2021,9,Q3,West,Data,1460,174.62,0.0455,19926.96,250637.33
2021-10-01,2021,10,Q4,North,Cloud,1540,194.1,0.0462,30361.65,293661.38
2021-10-01,2021,10,Q4,North,AI,1527,217.15,0.0339,24267.9,329954.51
2021-10-01,2021,10,Q4,North,Security,1651,163.29,0.0592,32795.99,261237.67
2021-10-01,2021,10,Q4,North,Data,1401,172.67,0.0356,26002.72,240283.82
2021-10-01,2021,10,Q4,South,Cloud,1391,180.95,0.0466,21124.41,247169.14
2021-10-01,2021,10,Q4,South,AI,1240,201.3,0.038,18930.35,247334.01
2021-10-01,2021,10,Q4,South,Security,1318,157.11,0.0338,22396.26,206063.82
2021-10-01,2021,10,Q4,South,Data,1234,167.79,0.0503,17675.89,202528.27
2021-10-01,2021,10,Q4,East,Cloud,1571,179.57,0.0594,30572.62,273313.07
2021-10-01,2021,10,Q4,East,AI,1311,211.18,0.0337,17306.96,275568.98
2021-10-01,2021,10,Q4,East,Security,1185,157.33,0.0475,15402.75,182908.78
2021-10-01,2021,10,Q4,East,Data,1351,171.38,0.0583,19665.56,224562.55
2021-10-01,2021,10,Q4,West,Cloud,1696,185.16,0.0531,21908.84,306272.58
2021-10-01,2021,10,Q4,West,AI,1512,209.64,0.0373,28995.53,314290.67
2021-10-01,2021,10,Q4,West,Security,1702,160.07,0.0522,24501.99,265968.96
2021-10-01,2021,10,Q4,West,Data,1368,177.94,0.0321,17940.96,242667.69
2021-11-01,2021,11,Q4,North,Cloud,1755,187.53,0.0463,33155.43,323305.35
2021-11-01,2021,11,Q4,North,AI,1700,219.52,0.0693,29965.17,357738.08
2021-11-01,2021,11,Q4,North,Security,1651,162.75,0.0691,33148.38,257631.06
2021-11-01,2021,11,Q4,North,Data,1599,173.65,0.0588,31064.44,269168.2
2021-11-01,2021,11,Q4,South,Cloud,1501,179.42,0.0523,25369.39,262867.84
2021-11-01,2021,11,Q4,South,AI,1472,212.65,0.0528,21539.77,305392.97
2021-11-01,2021,11,Q4,South,Security,1443,160.13,0.0664,23975.03,222202.8
2021-11-01,2021,11,Q4,South,Data,1398,170.73,0.046,22619.96,234538.74
2021-11-01,2021,11,Q4,East,Cloud,1555,184.56,0.0443,21380.44,282512.45
2021-11-01,2021,11,Q4,East,AI,1509,212.15,0.0665,24878.38,307808.46
2021-11-01,2021,11,Q4,East,Security,1589,160.97,0.0518,25190.26,249810.57
2021-11-01,2021,11,Q4,East,Data,1526,179.28,0.0414,31271.18,270126.74
2021-11-01,2021,11,Q4,West,Cloud,1908,183.92,0.0654,35197.85,337804.95
2021-11-01,2021,11,Q4,West,AI,1578,217.5,0.0695,28907.96,328943.73
2021-11-01,2021,11,Q4,West,Security,1763,159.45,0.0461,30740.82,276205.47
2021-11-01,2021,11,Q4,West,Data,1609,173.01,0.0612,29614.39,269178.09
2021-12-01,2021,12,Q4,North,Cloud,1910,180.43,0.0646,31815.19,332027.53
2021-12-01,2021,12,Q4,North,AI,1648,207.07,0.06,23570.7,330388.48
2021-12-01,2021,12,Q4,North,Security,1752,156.45,0.0611,29848.51,265062.72
2021-12-01,2021,12,Q4,North,Data,1706,171.4,0.0637,34256.63,281988.13
2021-12-01,2021,12,Q4,South,Cloud,1542,180.01,0.0527,20811.53,270833.33
2021-12-01,2021,12,Q4,South,AI,1407,208.8,0.0673,27014.57,282227.61
2021-12-01,2021,12,Q4,South,Security,1466,161.74,0.0524,19299.66,231429.54
2021-12-01,2021,12,Q4,South,Data,1505,172.99,0.0436,22547.25,256478.69
2021-12-01,2021,12,Q4,East,Cloud,1784,185.03,0.0433,30520.35,325286.05
2021-12-01,2021,12,Q4,East,AI,1670,212.29,0.0479,31565.65,347662.24
2021-12-01,2021,12,Q4,East,Security,1785,168.78,0.0478,30130.36,295493.3
2021-12-01,2021,12,Q4,East,Data,1710,175.99,0.0692,27875.83,288525.55
2021-12-01,2021,12,Q4,West,Cloud,2113,184.26,0.0479,38947.96,381795.67
2021-12-01,2021,12,Q4,West,AI,1920,214.18,0.0428,28953.26,405425.95
2021-12-01,2021,12,Q4,West,Security,1808,165.17,0.0568,34965.12,290107.92
2021-12-01,2021,12,Q4,West,Data,1928,179.72,0.0609,36677.81,335163.86
2022-01-01,2022,1,Q1,North,Cloud,1533,190.56,0.035,26665.5,298814.69
2022-01-01,2022,1,Q1,North,AI,1309,220.27,0.0443,19019.21,292090.82
2022-01-01,2022,1,Q1,North,Security,1357,165.34,0.0387,24693.41,228627.47
2022-01-01,2022,1,Q1,North,Data,1239,176.73,0.052,24592.56,220025.29
2022-01-01,2022,1,Q1,South,Cloud,1049,180.71,0.0559,18328.48,189704.39
2022-01-01,2022,1,Q1,South,AI,1033,207.15,0.0561,19115.59,214096.72
2022-01-01,2022,1,Q1,South,Security,1077,161.11,0.0569,18454,173459.7
2022-01-01,2022,1,Q1,South,Data,1087,177.22,0.0328,17414.43,197489.19
2022-01-01,2022,1,Q1,East,Cloud,1441,187.99,0.033,27829.05,277678.38
2022-01-01,2022,1,Q1,East,AI,1218,208.42,0.0511,17115.54,255340.64
2022-01-01,2022,1,Q1,East,Security,1320,164.62,0.045,28024.71,219968.67
2022-01-01,2022,1,Q1,East,Data,1102,174.67,0.0448,18599.14,194901.76
2022-01-01,2022,1,Q1,West,Cloud,1324,192.44,0.0575,27158.98,254555.63
2022-01-01,2022,1,Q1,West,AI,1380,223.34,0.0511,18473.68,309996.42
2022-01-01,2022,1,Q1,West,Security,1330,167.84,0.0433,25147.18,226385.2
2022-01-01,2022,1,Q1,West,Data,1330,178.15,0.0556,17272.51,237190.12
2022-02-01,2022,2,Q1,North,Cloud,1381,184.41,0.0374,26714.3,259847.26
2022-02-01,2022,2,Q1,North,AI,1250,224.71,0.0396,21847.81,285953.06
2022-02-01,2022,2,Q1,North,Security,1408,169.08,0.0393,19626.13,242417.11
2022-02-01,2022,2,Q1,North,Data,1398,176.7,0.0531,23287.34,247944.41
2022-02-01,2022,2,Q1,South,Cloud,1124,181.21,0.0471,22145.15,205734.48
2022-02-01,2022,2,Q1,South,AI,1156,210.67,0.0493,15698.62,245406.44
2022-02-01,2022,2,Q1,South,Security,1239,159.82,0.049,21008.75,199605.12
2022-02-01,2022,2,Q1,South,Data,1187,175.86,0.0371,18667.09,213056
2022-02-01,2022,2,Q1,East,Cloud,1420,197.19,0.0349,20424.23,286433.79
2022-02-01,2022,2,Q1,East,AI,1325,215.86,0.0427,18035.86,290242.66
2022-02-01,2022,2,Q1,East,Security,1377,168.27,0.0533,22286.1,232512.77
2022-02-01,2022,2,Q1,East,Data,1242,173.31,0.0408,18054.05,218861.83
2022-02-01,2022,2,Q1,West,Cloud,1463,188.35,0.0484,22027.28,277957.17
2022-02-01,2022,2,Q1,West,AI,1429,220.85,0.0381,23634.88,321797.47
2022-02-01,2022,2,Q1,West,Security,1619,172.77,0.0374,29046.96,285403.34
2022-02-01,2022,2,Q1,West,Data,1325,175.28,0.0383,22038.77,236747.01
2022-03-01,2022,3,Q1,North,Cloud,1472,185.52,0.0474,24468.55,275744.98
2022-03-01,2022,3,Q1,North,AI,1483,223.61,0.0396,26419.47,337586.34
2022-03-01,2022,3,Q1,North,Security,1480,162.08,0.0437,23494.96,243161.32
2022-03-01,2022,3,Q1,North,Data,1297,174.79,0.0413,21282.69,230380.26
2022-03-01,2022,3,Q1,South,Cloud,1282,176.42,0.0591,22957.98,225568.66
2022-03-01,2022,3,Q1,South,AI,1144,215.02,0.0513,18182.33,247368.11
2022-03-01,2022,3,Q1,South,Security,1419,160.04,0.05,29982.45,228690.55
2022-03-01,2022,3,Q1,South,Data,1124,177.42,0.0431,14763.87,202266.74
2022-03-01,2022,3,Q1,East,Cloud,1479,183.38,0.0585,25855.3,270675.52
2022-03-01,2022,3,Q1,East,AI,1304,215.37,0.0379,20370.33,286396.67
2022-03-01,2022,3,Q1,East,Security,1618,169.5,0.0462,30804.19,277279.11
2022-03-01,2022,3,Q1,East,Data,1381,173.11,0.037,18116.96,244029.98
2022-03-01,2022,3,Q1,West,Cloud,1693,199.2,0.0305,22038.49,346581.8
2022-03-01,2022,3,Q1,West,AI,1262,222.29,0.032,17094.67,287857.74
2022-03-01,2022,3,Q1,West,Security,1590,167.19,0.0541,31339.36,266542.05
2022-03-01,2022,3,Q1,West,Data,1549,180.35,0.05,22109.19,281323.17
2022-04-01,2022,4,Q2,North,Cloud,1565,184.2,0.032,29351.13,295802.32
2022-04-01,2022,4,Q2,North,AI,1489,212.42,0.056,21141.01,316503.2
2022-04-01,2022,4,Q2,North,Security,1568,163.01,0.0318,22373.34,262337.72
2022-04-01,2022,4,Q2,North,Data,1350,172.81,0.0375,25776.36,238010.3
2022-04-01,2022,4,Q2,South,Cloud,1326,176.38,0.0526,23978.26,234879.25
2022-04-01,2022,4,Q2,South,AI,1432,213.93,0.0353,21202.1,313259.9
2022-04-01,2022,4,Q2,South,Security,1457,158.58,0.0528,27550.15,231986.91
2022-04-01,2022,4,Q2,South,Data,1329,167.4,0.0573,17283.18,222321.87
2022-04-01,2022,4,Q2,East,Cloud,1579,190.24,0.0349,33144.66,307292.61
2022-04-01,2022,4,Q2,East,AI,1411,213.43,0.039,29624.36,306775.88
2022-04-01,2022,4,Q2,East,Security,1356,168.66,0.0452,21316.84,231454.48
2022-04-01,2022,4,Q2,East,Data,1372,177.61,0.044,25980.32,246926.92
2022-04-01,2022,4,Q2,West,Cloud,1702,191.01,0.0448,22490.58,329184.66
2022-04-01,2022,4,Q2,West,AI,1682,220.04,0.0381,34344.4,377371.62
2022-04-01,2022,4,Q2,West,Security,1667,166.64,0.0414,33641.07,282282.7
2022-04-01,2022,4,Q2,West,Data,1553,177.83,0.0538,23992.9,276997.96
2022-05-01,2022,5,Q2,North,Cloud,1784,180.93,0.055,24060.54,323325.9
2022-05-01,2022,5,Q2,North,AI,1541,219.46,0.0385,29449.25,344699.85
2022-05-01,2022,5,Q2,North,Security,1598,162.04,0.0412,30019.03,263181.9
2022-05-01,2022,5,Q2,North,Data,1493,178.33,0.0544,23042.35,266866.37
2022-05-01,2022,5,Q2,South,Cloud,1278,181.76,0.0564,23552.56,232330.88
2022-05-01,2022,5,Q2,South,AI,1298,210.53,0.0502,26933.26,275132.94
2022-05-01,2022,5,Q2,South,Security,1432,159.87,0.0551,29406.22,229306.1
2022-05-01,2022,5,Q2,South,Data,1246,171.13,0.0329,16962.09,218578.6
2022-05-01,2022,5,Q2,East,Cloud,1477,187.33,0.034,28165.55,283325.48
2022-05-01,2022,5,Q2,East,AI,1516,214.58,0.0593,29877.36,324374.67
2022-05-01,2022,5,Q2,East,Security,1463,164.11,0.0308,19037.42,246649.7
2022-05-01,2022,5,Q2,East,Data,1424,177.98,0.0364,21600.87,258885.76
2022-05-01,2022,5,Q2,West,Cloud,1849,192.91,0.0454,33227.48,360940.86
2022-05-01,2022,5,Q2,West,AI,1492,220.4,0.0487,27106.32,331602.41
2022-05-01,2022,5,Q2,West,Security,1648,164.03,0.0448,26034.36,273697.21
2022-05-01,2022,5,Q2,West,Data,1464,176.58,0.0576,28337.95,258243.94
2022-06-01,2022,6,Q2,North,Cloud,1698,191.02,0.0549,30599.49,324920.72
2022-06-01,2022,6,Q2,North,AI,1504,215.78,0.0378,29057.38,331005.16
2022-06-01,2022,6,Q2,North,Security,1526,162.11,0.0444,31112.41,250571.49
2022-06-01,2022,6,Q2,North,Data,1353,173.58,0.0318,24926.04,241032.36
2022-06-01,2022,6,Q2,South,Cloud,1498,178.72,0.0481,28104.5,270127.48
2022-06-01,2022,6,Q2,South,AI,1256,214.05,0.0585,23134.64,268295.1
2022-06-01,2022,6,Q2,South,Security,1516,161.02,0.0442,21705.7,247319.42
2022-06-01,2022,6,Q2,South,Data,1389,165.92,0.0383,22529.99,234924.01
2022-06-01,2022,6,Q2,East,Cloud,1614,188.37,0.0416,31357.86,308850.65
2022-06-01,2022,6,Q2,East,AI,1516,214.37,0.0474,28458.03,328146.11
2022-06-01,2022,6,Q2,East,Security,1659,171.43,0.0443,34426.8,288097.9
2022-06-01,2022,6,Q2,East,Data,1381,175.74,0.0501,19686.1,244373.26
2022-06-01,2022,6,Q2,West,Cloud,1776,189.36,0.0403,25222.29,342115.22
2022-06-01,2022,6,Q2,West,AI,1743,218.53,0.0591,25941.69,379883.92
2022-06-01,2022,6,Q2,West,Security,1798,168.83,0.0301,31799.37,312091.38
2022-06-01,2022,6,Q2,West,Data,1622,172.85,0.0315,29559.14,287835.48
2022-07-01,2022,7,Q3,North,Cloud,1677,185.1,0.0464,26090.04,313766.92
2022-07-01,2022,7,Q3,North,AI,1332,212.02,0.0581,19073.16,281947.09
2022-07-01,2022,7,Q3,North,Security,1600,159.38,0.0451,24300.41,258113.05
2022-07-01,2022,7,Q3,North,Data,1415,178.75,0.0438,18602.4,256369.01
2022-07-01,2022,7,Q3,South,Cloud,1332,188.23,0.0435,20455.41,254211.88
2022-07-01,2022,7,Q3,South,AI,1295,211.63,0.05,23115,275968.06
2022-07-01,2022,7,Q3,South,Security,1400,163.76,0.048,26781.32,231361.01
2022-07-01,2022,7,Q3,South,Data,1171,172.79,0.0515,16623.1,203435.24
2022-07-01,2022,7,Q3,East,Cloud,1566,187.39,0.0577,26003.25,293110.75
2022-07-01,2022,7,Q3,East,AI,1417,210.92,0.0518,20193.93,300396.14
2022-07-01,2022,7,Q3,East,Security,1416,164.11,0.0581,24622.84,232006.85
2022-07-01,2022,7,Q3,East,Data,1270,179.77,0.0309,19039.82,234525.41
2022-07-01,2022,7,Q3,West,Cloud,1742,185.76,0.041,35592.54,328947.49
2022-07-01,2022,7,Q3,West,AI,1652,220.66,0.0357,26640.02,372619.56
2022-07-01,2022,7,Q3,West,Security,1577,166.08,0.0395,33465.21,266639.45
2022-07-01,2022,7,Q3,West,Data,1412,183.65,0.0563,25397.82,259394.66
2022-08-01,2022,8,Q3,North,Cloud,1513,188.16,0.0456,31209.71,288010.64
2022-08-01,2022,8,Q3,North,AI,1410,216.74,0.0594,23487.56,304693.41
2022-08-01,2022,8,Q3,North,Security,1592,163.66,0.049,26582.23,262660.17
2022-08-01,2022,8,Q3,North,Data,1353,170.38,0.0375,28630.98,235193.44
2022-08-01,2022,8,Q3,South,Cloud,1319,183.31,0.0364,23209.29,246975.39
2022-08-01,2022,8,Q3,South,AI,1258,206.33,0.0535,19450.68,260414.26
2022-08-01,2022,8,Q3,South,Security,1367,160.23,0.0436,25765.81,222070.46
2022-08-01,2022,8,Q3,South,Data,1243,165.65,0.0372,26086.57,210139.38
2022-08-01,2022,8,Q3,East,Cloud,1445,187.9,0.0563,22545.49,271599.56
2022-08-01,2022,8,Q3,East,AI,1405,212.65,0.0541,25505.13,299554.81
2022-08-01,2022,8,Q3,East,Security,1371,161,0.035,27283.48,225770
2022-08-01,2022,8,Q3,East,Data,1327,175.75,0.0527,26393.53,234192.46
2022-08-01,2022,8,Q3,West,Cloud,1639,190.23,0.0583,32781.97,311226.23
2022-08-01,2022,8,Q3,West,AI,1597,214.85,0.0359,26177.53,350654.7
2022-08-01,2022,8,Q3,West,Security,1619,166.29,0.045,23999.89,272529.44
2022-08-01,2022,8,Q3,West,Data,1580,182.38,0.0555,22647.98,288498.14
2022-09-01,2022,9,Q3,North,Cloud,1655,187.35,0.0498,29527.08,312286.96
2022-09-01,2022,9,Q3,North,AI,1537,214.3,0.0591,27944.24,328505.37
2022-09-01,2022,9,Q3,North,Security,1721,164.99,0.0347,31881.87,290538.98
2022-09-01,2022,9,Q3,North,Data,1574,174.39,0.0339,25742.68,281079.43
2022-09-01,2022,9,Q3,South,Cloud,1391,192.27,0.0524,18373.52,268626.62
2022-09-01,2022,9,Q3,South,AI,1294,211.68,0.0355,24603.27,280027.07
2022-09-01,2022,9,Q3,South,Security,1204,160.67,0.0374,20118.9,197389.64
2022-09-01,2022,9,Q3,South,Data,1297,171.36,0.0525,17000.36,223207.38
2022-09-01,2022,9,Q3,East,Cloud,1642,179.14,0.0441,26918.86,298054.26
2022-09-01,2022,9,Q3,East,AI,1531,213.94,0.0541,27122.23,328397.8
2022-09-01,2022,9,Q3,East,Security,1419,160.43,0.0514,28806.02,228907.99
2022-09-01,2022,9,Q3,East,Data,1210,172.57,0.0461,22534.64,211135.01
2022-09-01,2022,9,Q3,West,Cloud,1710,192.9,0.0376,25623.07,336501.21
2022-09-01,2022,9,Q3,West,AI,1415,223.08,0.0384,24536.48,321728.99
